ID,koppen,year,doy,longitude,latitude,value
JP-Nuf,Cfb,2024,137,136.97189,35.15242,0.4565
JP-Nuf,Cfb,2024,153,136.97189,35.15242,0.4937
JP-Nuf,Cfb,2024,169,136.97189,35.15242,0.3846
JP-Nuf,Cfb,2024,185,136.97189,35.15242,0.3467
JP-Nuf,Cfb,2024,201,136.97189,35.15242,0.3575
JP-Nuf,Cfb,2024,217,136.97189,35.15242,0.3497
JP-Nuf,Cfb,2024,233,136.97189,35.15242,0.5068
JP-Nuf,Cfb,2024,249,136.97189,35.15242,0.2282
JP-Nuf,Cfb,2024,265,136.97189,35.15242,0.269
JP-Nuf,Cfb,2024,281,136.97189,35.15242,0.2789
JP-Nuf,Cfb,2024,297,136.97189,35.15242,0.2991
JP-Nuf,Cfb,2024,313,136.97189,35.15242,0.2957
JP-Nuf,Cfb,2024,329,136.97189,35.15242,0.4211
JP-Nuf,Cfb,2024,345,136.97189,35.15242,0.2952
JP-Nuf,Cfb,2024,361,136.97189,35.15242,0.2156
JP-Spp,Cfb,2003,9,141.38533,42.98684,0.0849
JP-Spp,Cfb,2003,25,141.38533,42.98684,0.027
JP-Spp,Cfb,2003,41,141.38533,42.98684,0.0565
JP-Spp,Cfb,2003,57,141.38533,42.98684,0.0631
JP-Spp,Cfb,2003,73,141.38533,42.98684,0.0494
JP-Spp,Cfb,2003,89,141.38533,42.98684,0.0488
JP-Spp,Cfb,2003,105,141.38533,42.98684,0.1074
JP-Spp,Cfb,2003,121,141.38533,42.98684,0.2737
JP-Spp,Cfb,2003,137,141.38533,42.98684,0.5068
JP-Spp,Cfb,2003,153,141.38533,42.98684,0.6741
JP-Spp,Cfb,2003,169,141.38533,42.98684,0.6837
JP-Spp,Cfb,2003,185,141.38533,42.98684,0.6357
JP-Spp,Cfb,2003,201,141.38533,42.98684,0.5413
JP-Spp,Cfb,2003,217,141.38533,42.98684,0.6329
JP-Spp,Cfb,2003,233,141.38533,42.98684,0.625
JP-Spp,Cfb,2003,249,141.38533,42.98684,0.6092
JP-Spp,Cfb,2003,265,141.38533,42.98684,0.4844
JP-Spp,Cfb,2003,281,141.38533,42.98684,0.4583
JP-Spp,Cfb,2003,297,141.38533,42.98684,0.1981
JP-Spp,Cfb,2003,313,141.38533,42.98684,0.158
JP-Spp,Cfb,2003,329,141.38533,42.98684,0.1745
JP-Spp,Cfb,2003,345,141.38533,42.98684,0.106
JP-Spp,Cfb,2003,361,141.38533,42.98684,0.1236
JP-Spp,Cfb,2004,9,141.38533,42.98684,0.0928
JP-Spp,Cfb,2004,25,141.38533,42.98684,0.0765
JP-Spp,Cfb,2004,41,141.38533,42.98684,0.0907
JP-Spp,Cfb,2004,57,141.38533,42.98684,0.0531
JP-Spp,Cfb,2004,73,141.38533,42.98684,0.0795
JP-Spp,Cfb,2004,89,141.38533,42.98684,0.1353
JP-Spp,Cfb,2004,105,141.38533,42.98684,0.1987
JP-Spp,Cfb,2004,121,141.38533,42.98684,0.347
JP-Spp,Cfb,2004,137,141.38533,42.98684,0.4955
JP-Spp,Cfb,2004,153,141.38533,42.98684,0.7051
JP-Spp,Cfb,2004,169,141.38533,42.98684,0.6481
JP-Spp,Cfb,2004,185,141.38533,42.98684,0.668
JP-Spp,Cfb,2004,201,141.38533,42.98684,0.5114
JP-Spp,Cfb,2004,217,141.38533,42.98684,0.6592
JP-Spp,Cfb,2004,233,141.38533,42.98684,0.5482
JP-Spp,Cfb,2004,249,141.38533,42.98684,0.4655
JP-Spp,Cfb,2004,265,141.38533,42.98684,0.4621
JP-Spp,Cfb,2004,281,141.38533,42.98684,0.3474
JP-Spp,Cfb,2004,297,141.38533,42.98684,0.1316
JP-Spp,Cfb,2004,313,141.38533,42.98684,0.1997
JP-Spp,Cfb,2004,329,141.38533,42.98684,0.1492
JP-Spp,Cfb,2004,345,141.38533,42.98684,0.06
JP-Spp,Cfb,2004,361,141.38533,42.98684,0.035
JP-Spp,Cfb,2005,9,141.38533,42.98684,0.068
JP-Spp,Cfb,2005,25,141.38533,42.98684,0.0384
JP-Spp,Cfb,2005,41,141.38533,42.98684,0.061
JP-Spp,Cfb,2005,57,141.38533,42.98684,0.0175
JP-Spp,Cfb,2005,73,141.38533,42.98684,0.0487
JP-Spp,Cfb,2005,89,141.38533,42.98684,0.0326
JP-Spp,Cfb,2005,105,141.38533,42.98684,0.0309
JP-Spp,Cfb,2005,121,141.38533,42.98684,0.2324
JP-Spp,Cfb,2005,137,141.38533,42.98684,0.2913
JP-Spp,Cfb,2005,153,141.38533,42.98684,0.4634
JP-Spp,Cfb,2005,169,141.38533,42.98684,0.5178
JP-Spp,Cfb,2005,185,141.38533,42.98684,0.5433
JP-Spp,Cfb,2005,201,141.38533,42.98684,0.6552
JP-Spp,Cfb,2005,217,141.38533,42.98684,0.4788
JP-Spp,Cfb,2005,233,141.38533,42.98684,0.5263
JP-Spp,Cfb,2005,249,141.38533,42.98684,0.5053
JP-Spp,Cfb,2005,265,141.38533,42.98684,0.5189
JP-Spp,Cfb,2005,281,141.38533,42.98684,0.5132
JP-Spp,Cfb,2005,297,141.38533,42.98684,0.3386
JP-Spp,Cfb,2005,313,141.38533,42.98684,0.1778
JP-Spp,Cfb,2005,329,141.38533,42.98684,0.2044
JP-Spp,Cfb,2005,345,141.38533,42.98684,0.1601
JP-Spp,Cfb,2005,361,141.38533,42.98684,0.0718
JP-Spp,Cfb,2006,9,141.38533,42.98684,0.0369
JP-Spp,Cfb,2006,25,141.38533,42.98684,0.0574
JP-Spp,Cfb,2006,41,141.38533,42.98684,0.0698
JP-Spp,Cfb,2006,57,141.38533,42.98684,0.0083
JP-Spp,Cfb,2006,73,141.38533,42.98684,0.0389
JP-Spp,Cfb,2006,89,141.38533,42.98684,0.0516
JP-Spp,Cfb,2006,105,141.38533,42.98684,0.2349
JP-Spp,Cfb,2006,121,141.38533,42.98684,0.3059
JP-Spp,Cfb,2006,137,141.38533,42.98684,0.5447
JP-Spp,Cfb,2006,153,141.38533,42.98684,0.4973
JP-Spp,Cfb,2006,169,141.38533,42.98684,0.5593
JP-Spp,Cfb,2006,185,141.38533,42.98684,0.5733
JP-Spp,Cfb,2006,201,141.38533,42.98684,0.514
JP-Spp,Cfb,2006,217,141.38533,42.98684,0.4887
JP-Spp,Cfb,2006,233,141.38533,42.98684,0.5263
JP-Spp,Cfb,2006,249,141.38533,42.98684,0.531
JP-Spp,Cfb,2006,265,141.38533,42.98684,0.5152
JP-Spp,Cfb,2006,281,141.38533,42.98684,0.4037
JP-Spp,Cfb,2006,297,141.38533,42.98684,0.2731
JP-Spp,Cfb,2006,313,141.38533,42.98684,0.2117
JP-Spp,Cfb,2006,329,141.38533,42.98684,0.2149
JP-Spp,Cfb,2006,345,141.38533,42.98684,0.1459
JP-Spp,Cfb,2006,361,141.38533,42.98684,0.0745
JP-Spp,Cfb,2007,9,141.38533,42.98684,0.0683
JP-Spp,Cfb,2007,25,141.38533,42.98684,0.0204
JP-Spp,Cfb,2007,41,141.38533,42.98684,0.0551
JP-Spp,Cfb,2007,57,141.38533,42.98684,0.0634
JP-Spp,Cfb,2007,73,141.38533,42.98684,0.0055
JP-Spp,Cfb,2007,89,141.38533,42.98684,0.055
JP-Spp,Cfb,2007,105,141.38533,42.98684,0.2082
JP-Spp,Cfb,2007,121,141.38533,42.98684,0.2873
JP-Spp,Cfb,2007,137,141.38533,42.98684,0.62
JP-Spp,Cfb,2007,153,141.38533,42.98684,0.6238
JP-Spp,Cfb,2007,169,141.38533,42.98684,0.7456
JP-Spp,Cfb,2007,185,141.38533,42.98684,0.4952
JP-Spp,Cfb,2007,201,141.38533,42.98684,0.6626
JP-Spp,Cfb,2007,217,141.38533,42.98684,0.5514
JP-Spp,Cfb,2007,233,141.38533,42.98684,0.5532
JP-Spp,Cfb,2007,249,141.38533,42.98684,0.6601
JP-Spp,Cfb,2007,265,141.38533,42.98684,0.503
JP-Spp,Cfb,2007,281,141.38533,42.98684,0.363
JP-Spp,Cfb,2007,297,141.38533,42.98684,0.227
JP-Spp,Cfb,2007,313,141.38533,42.98684,0.2263
JP-Spp,Cfb,2007,329,141.38533,42.98684,0.2449
JP-Spp,Cfb,2007,345,141.38533,42.98684,0.089
JP-Spp,Cfb,2007,361,141.38533,42.98684,0.1257
JP-Spp,Cfb,2008,9,141.38533,42.98684,0.114
JP-Spp,Cfb,2008,25,141.38533,42.98684,0.0747
JP-Spp,Cfb,2008,41,141.38533,42.98684,0.0776
JP-Spp,Cfb,2008,57,141.38533,42.98684,0.0634
JP-Spp,Cfb,2008,73,141.38533,42.98684,0.0757
JP-Spp,Cfb,2008,89,141.38533,42.98684,0.2332
JP-Spp,Cfb,2008,105,141.38533,42.98684,0.2449
JP-Spp,Cfb,2008,121,141.38533,42.98684,0.4447
JP-Spp,Cfb,2008,137,141.38533,42.98684,0.5916
JP-Spp,Cfb,2008,153,141.38533,42.98684,0.6306
JP-Spp,Cfb,2008,169,141.38533,42.98684,0.5547
JP-Spp,Cfb,2008,185,141.38533,42.98684,0.5299
JP-Spp,Cfb,2008,201,141.38533,42.98684,0.5755
JP-Spp,Cfb,2008,217,141.38533,42.98684,0.5264
JP-Spp,Cfb,2008,233,141.38533,42.98684,0.4191
JP-Spp,Cfb,2008,249,141.38533,42.98684,0.4506
JP-Spp,Cfb,2008,265,141.38533,42.98684,0.5043
JP-Spp,Cfb,2008,281,141.38533,42.98684,0.3693
JP-Spp,Cfb,2008,297,141.38533,42.98684,0.2391
JP-Spp,Cfb,2008,313,141.38533,42.98684,0.231
JP-Spp,Cfb,2008,329,141.38533,42.98684,0.1942
JP-Spp,Cfb,2008,345,141.38533,42.98684,0.1843
JP-Spp,Cfb,2008,361,141.38533,42.98684,0.0236
JP-Spp,Cfb,2009,9,141.38533,42.98684,0.067
JP-Spp,Cfb,2009,25,141.38533,42.98684,0.0933
JP-Spp,Cfb,2009,41,141.38533,42.98684,0.0585
JP-Spp,Cfb,2009,57,141.38533,42.98684,0.0159
JP-Spp,Cfb,2009,73,141.38533,42.98684,0.0612
JP-Spp,Cfb,2009,89,141.38533,42.98684,0.1896
JP-Spp,Cfb,2009,105,141.38533,42.98684,0.2311
JP-Spp,Cfb,2009,121,141.38533,42.98684,0.219
JP-Spp,Cfb,2009,137,141.38533,42.98684,0.5046
JP-Spp,Cfb,2009,153,141.38533,42.98684,0.3935
JP-Spp,Cfb,2009,169,141.38533,42.98684,0.6557
JP-Spp,Cfb,2009,185,141.38533,42.98684,0.6414
JP-Spp,Cfb,2009,201,141.38533,42.98684,0.5486
JP-Spp,Cfb,2009,217,141.38533,42.98684,0.5192
JP-Spp,Cfb,2009,233,141.38533,42.98684,0.5192
JP-Spp,Cfb,2009,249,141.38533,42.98684,0.5489
JP-Spp,Cfb,2009,265,141.38533,42.98684,0.5253
JP-Spp,Cfb,2009,281,141.38533,42.98684,0.0859
JP-Spp,Cfb,2009,297,141.38533,42.98684,0.2016
JP-Spp,Cfb,2009,313,141.38533,42.98684,0.2194
JP-Spp,Cfb,2009,329,141.38533,42.98684,0.1754
JP-Spp,Cfb,2009,345,141.38533,42.98684,0.1393
JP-Spp,Cfb,2009,361,141.38533,42.98684,0.0503
JP-Spp,Cfb,2010,9,141.38533,42.98684,0.0582
JP-Spp,Cfb,2010,25,141.38533,42.98684,0.0652
JP-Spp,Cfb,2010,41,141.38533,42.98684,0.0431
JP-Spp,Cfb,2010,57,141.38533,42.98684,0.0785
JP-Spp,Cfb,2010,73,141.38533,42.98684,0.0665
JP-Spp,Cfb,2010,89,141.38533,42.98684,0.009
JP-Spp,Cfb,2010,105,141.38533,42.98684,0.1652
JP-Spp,Cfb,2010,121,141.38533,42.98684,0.2305
JP-Spp,Cfb,2010,137,141.38533,42.98684,0.5718
JP-Spp,Cfb,2010,153,141.38533,42.98684,0.5414
JP-Spp,Cfb,2010,169,141.38533,42.98684,0.7104
JP-Spp,Cfb,2010,185,141.38533,42.98684,0.5871
JP-Spp,Cfb,2010,201,141.38533,42.98684,0.6659
JP-Spp,Cfb,2010,217,141.38533,42.98684,0.5014
JP-Spp,Cfb,2010,233,141.38533,42.98684,0.621
JP-Spp,Cfb,2010,249,141.38533,42.98684,0.6124
JP-Spp,Cfb,2010,265,141.38533,42.98684,0.5114
JP-Spp,Cfb,2010,281,141.38533,42.98684,0.4118
JP-Spp,Cfb,2010,297,141.38533,42.98684,0.2391
JP-Spp,Cfb,2010,313,141.38533,42.98684,0.2106
JP-Spp,Cfb,2010,329,141.38533,42.98684,0.1746
JP-Spp,Cfb,2010,345,141.38533,42.98684,0.1435
JP-Spp,Cfb,2010,361,141.38533,42.98684,0.0994
JP-Spp,Cfb,2011,9,141.38533,42.98684,0.0754
JP-Spp,Cfb,2011,25,141.38533,42.98684,0.0982
JP-Spp,Cfb,2011,41,141.38533,42.98684,0.0514
JP-Spp,Cfb,2011,57,141.38533,42.98684,0.0559
JP-Spp,Cfb,2011,73,141.38533,42.98684,0.0437
JP-Spp,Cfb,2011,89,141.38533,42.98684,0.0779
JP-Spp,Cfb,2011,105,141.38533,42.98684,0.2529
JP-Spp,Cfb,2011,121,141.38533,42.98684,0.2629
JP-Spp,Cfb,2011,137,141.38533,42.98684,0.454
JP-Spp,Cfb,2011,153,141.38533,42.98684,0.7006
JP-Spp,Cfb,2011,169,141.38533,42.98684,0.5601
JP-Spp,Cfb,2011,185,141.38533,42.98684,0.6724
JP-Spp,Cfb,2011,201,141.38533,42.98684,0.6091
JP-Spp,Cfb,2011,217,141.38533,42.98684,0.6271
JP-Spp,Cfb,2011,233,141.38533,42.98684,0.5871
JP-Spp,Cfb,2011,249,141.38533,42.98684,0.5858
JP-Spp,Cfb,2011,265,141.38533,42.98684,0.117
JP-Spp,Cfb,2011,281,141.38533,42.98684,0.4353
JP-Spp,Cfb,2011,297,141.38533,42.98684,0.2419
JP-Spp,Cfb,2011,313,141.38533,42.98684,0.1979
JP-Spp,Cfb,2011,329,141.38533,42.98684,0.2007
JP-Spp,Cfb,2011,345,141.38533,42.98684,0.0888
JP-Spp,Cfb,2011,361,141.38533,42.98684,0.0731
JP-Spp,Cfb,2012,9,141.38533,42.98684,0.068
JP-Spp,Cfb,2012,25,141.38533,42.98684,0.0774
JP-Spp,Cfb,2012,41,141.38533,42.98684,0.0818
JP-Spp,Cfb,2012,57,141.38533,42.98684,0.0422
JP-Spp,Cfb,2012,73,141.38533,42.98684,0.0409
JP-Spp,Cfb,2012,89,141.38533,42.98684,0.0764
JP-Spp,Cfb,2012,105,141.38533,42.98684,0.7161
JP-Spp,Cfb,2012,121,141.38533,42.98684,0.3211
JP-Spp,Cfb,2012,137,141.38533,42.98684,0.6233
JP-Spp,Cfb,2012,153,141.38533,42.98684,0.6654
JP-Spp,Cfb,2012,169,141.38533,42.98684,0.6747
JP-Spp,Cfb,2012,185,141.38533,42.98684,0.6916
JP-Spp,Cfb,2012,201,141.38533,42.98684,0.6352
JP-Spp,Cfb,2012,217,141.38533,42.98684,0.5684
JP-Spp,Cfb,2012,233,141.38533,42.98684,0.6093
JP-Spp,Cfb,2012,249,141.38533,42.98684,0.6674
JP-Spp,Cfb,2012,265,141.38533,42.98684,0.6322
JP-Spp,Cfb,2012,281,141.38533,42.98684,0.5795
JP-Spp,Cfb,2012,297,141.38533,42.98684,0.256
JP-Spp,Cfb,2012,313,141.38533,42.98684,0.1728
JP-Spp,Cfb,2012,329,141.38533,42.98684,0.0812
JP-Spp,Cfb,2012,345,141.38533,42.98684,0.0832
JP-Spp,Cfb,2012,361,141.38533,42.98684,0.0776
JP-Spp,Cfb,2013,9,141.38533,42.98684,0.0963
JP-Spp,Cfb,2013,25,141.38533,42.98684,0.0371
JP-Spp,Cfb,2013,41,141.38533,42.98684,0.0711
JP-Spp,Cfb,2013,57,141.38533,42.98684,0.0986
JP-Spp,Cfb,2013,73,141.38533,42.98684,0.052
JP-Spp,Cfb,2013,89,141.38533,42.98684,0.0633
JP-Spp,Cfb,2013,105,141.38533,42.98684,0.2585
JP-Spp,Cfb,2013,121,141.38533,42.98684,0.1879
JP-Spp,Cfb,2013,137,141.38533,42.98684,0.6154
JP-Spp,Cfb,2013,153,141.38533,42.98684,0.6212
JP-Spp,Cfb,2013,169,141.38533,42.98684,0.6628
JP-Spp,Cfb,2013,185,141.38533,42.98684,0.7255
JP-Spp,Cfb,2013,201,141.38533,42.98684,0.748
JP-Spp,Cfb,2013,217,141.38533,42.98684,0.2324
JP-Spp,Cfb,2013,233,141.38533,42.98684,0.6251
JP-Spp,Cfb,2013,249,141.38533,42.98684,0.6053
JP-Spp,Cfb,2013,265,141.38533,42.98684,0.5042
JP-Spp,Cfb,2013,281,141.38533,42.98684,0.507
JP-Spp,Cfb,2013,297,141.38533,42.98684,0.2347
JP-Spp,Cfb,2013,313,141.38533,42.98684,0.1655
JP-Spp,Cfb,2013,329,141.38533,42.98684,0.1417
JP-Spp,Cfb,2013,345,141.38533,42.98684,0.1699
JP-Spp,Cfb,2013,361,141.38533,42.98684,0.0371
JP-Spp,Cfb,2014,9,141.38533,42.98684,0.1538
JP-Spp,Cfb,2014,25,141.38533,42.98684,0.0455
JP-Spp,Cfb,2014,41,141.38533,42.98684,0.078
JP-Spp,Cfb,2014,57,141.38533,42.98684,0.0434
JP-Spp,Cfb,2014,73,141.38533,42.98684,0.0499
JP-Spp,Cfb,2014,89,141.38533,42.98684,0.0714
JP-Spp,Cfb,2014,105,141.38533,42.98684,0.1968
JP-Spp,Cfb,2014,121,141.38533,42.98684,0.3891
JP-Spp,Cfb,2014,137,141.38533,42.98684,0.5848
JP-Spp,Cfb,2014,153,141.38533,42.98684,0.6643
JP-Spp,Cfb,2014,169,141.38533,42.98684,0.6097
JP-Spp,Cfb,2014,185,141.38533,42.98684,0.6624
JP-Spp,Cfb,2014,201,141.38533,42.98684,0.5012
JP-Spp,Cfb,2014,217,141.38533,42.98684,0.4976
JP-Spp,Cfb,2014,233,141.38533,42.98684,0.6285
JP-Spp,Cfb,2014,249,141.38533,42.98684,0.4101
JP-Spp,Cfb,2014,265,141.38533,42.98684,0.3605
JP-Spp,Cfb,2014,281,141.38533,42.98684,0.3471
JP-Spp,Cfb,2014,297,141.38533,42.98684,0.2683
JP-Spp,Cfb,2014,313,141.38533,42.98684,0.196
JP-Spp,Cfb,2014,329,141.38533,42.98684,0.1541
JP-Spp,Cfb,2014,345,141.38533,42.98684,0.158
JP-Spp,Cfb,2014,361,141.38533,42.98684,0.1012
JP-Spp,Cfb,2015,9,141.38533,42.98684,0.0752
JP-Spp,Cfb,2015,25,141.38533,42.98684,0.0682
JP-Spp,Cfb,2015,41,141.38533,42.98684,0.0651
JP-Spp,Cfb,2015,57,141.38533,42.98684,0.0388
JP-Spp,Cfb,2015,73,141.38533,42.98684,0.0355
JP-Spp,Cfb,2015,89,141.38533,42.98684,0.2227
JP-Spp,Cfb,2015,105,141.38533,42.98684,0.2634
JP-Spp,Cfb,2015,121,141.38533,42.98684,0.481
JP-Spp,Cfb,2015,137,141.38533,42.98684,0.619
JP-Spp,Cfb,2015,153,141.38533,42.98684,0.7314
JP-Spp,Cfb,2015,169,141.38533,42.98684,0.7115
JP-Spp,Cfb,2015,185,141.38533,42.98684,0.55
JP-Spp,Cfb,2015,201,141.38533,42.98684,0.6512
JP-Spp,Cfb,2015,217,141.38533,42.98684,0.6643
JP-Spp,Cfb,2015,233,141.38533,42.98684,0.5205
JP-Spp,Cfb,2015,249,141.38533,42.98684,0.4894
JP-Spp,Cfb,2015,265,141.38533,42.98684,0.4813
JP-Spp,Cfb,2015,281,141.38533,42.98684,0.2867
JP-Spp,Cfb,2015,297,141.38533,42.98684,0.1997
JP-Spp,Cfb,2015,313,141.38533,42.98684,0.1878
JP-Spp,Cfb,2015,329,141.38533,42.98684,0.0251
JP-Spp,Cfb,2015,345,141.38533,42.98684,0.1109
JP-Spp,Cfb,2015,361,141.38533,42.98684,0.108
JP-Spp,Cfb,2016,9,141.38533,42.98684,0.0948
JP-Spp,Cfb,2016,25,141.38533,42.98684,0.0822
JP-Spp,Cfb,2016,41,141.38533,42.98684,0.0492
JP-Spp,Cfb,2016,57,141.38533,42.98684,0.0485
JP-Spp,Cfb,2016,73,141.38533,42.98684,0.0504
JP-Spp,Cfb,2016,89,141.38533,42.98684,0.0724
JP-Spp,Cfb,2016,105,141.38533,42.98684,0.2595
JP-Spp,Cfb,2016,121,141.38533,42.98684,0.3656
JP-Spp,Cfb,2016,137,141.38533,42.98684,0.5504
JP-Spp,Cfb,2016,153,141.38533,42.98684,0.6178
JP-Spp,Cfb,2016,169,141.38533,42.98684,0.6069
JP-Spp,Cfb,2016,185,141.38533,42.98684,0.6101
JP-Spp,Cfb,2016,201,141.38533,42.98684,0.6497
JP-Spp,Cfb,2016,217,141.38533,42.98684,0.4949
JP-Spp,Cfb,2016,233,141.38533,42.98684,0.6736
JP-Spp,Cfb,2016,249,141.38533,42.98684,0.2224
JP-Spp,Cfb,2016,265,141.38533,42.98684,0.5984
JP-Spp,Cfb,2016,281,141.38533,42.98684,0.5121
JP-Spp,Cfb,2016,297,141.38533,42.98684,0.177
JP-Spp,Cfb,2016,313,141.38533,42.98684,0.2382
JP-Spp,Cfb,2016,329,141.38533,42.98684,0.1757
JP-Spp,Cfb,2016,345,141.38533,42.98684,0.0168
JP-Spp,Cfb,2016,361,141.38533,42.98684,0.0674
JP-Spp,Cfb,2017,9,141.38533,42.98684,0.0632
JP-Spp,Cfb,2017,25,141.38533,42.98684,0.0632
JP-Spp,Cfb,2017,41,141.38533,42.98684,0.0835
JP-Spp,Cfb,2017,57,141.38533,42.98684,0.0759
JP-Spp,Cfb,2017,73,141.38533,42.98684,0.0523
JP-Spp,Cfb,2017,89,141.38533,42.98684,0.0573
JP-Spp,Cfb,2017,105,141.38533,42.98684,0.2163
JP-Spp,Cfb,2017,121,141.38533,42.98684,0.3651
JP-Spp,Cfb,2017,137,141.38533,42.98684,0.6268
JP-Spp,Cfb,2017,153,141.38533,42.98684,0.765
JP-Spp,Cfb,2017,169,141.38533,42.98684,0.5948
JP-Spp,Cfb,2017,185,141.38533,42.98684,0.6954
JP-Spp,Cfb,2017,201,141.38533,42.98684,0.6422
JP-Spp,Cfb,2017,217,141.38533,42.98684,0.5463
JP-Spp,Cfb,2017,233,141.38533,42.98684,0.5253
JP-Spp,Cfb,2017,249,141.38533,42.98684,0.5326
JP-Spp,Cfb,2017,265,141.38533,42.98684,0.4769
JP-Spp,Cfb,2017,281,141.38533,42.98684,0.4952
JP-Spp,Cfb,2017,297,141.38533,42.98684,0.277
JP-Spp,Cfb,2017,313,141.38533,42.98684,0.218
JP-Spp,Cfb,2017,329,141.38533,42.98684,0.0599
JP-Spp,Cfb,2017,345,141.38533,42.98684,0.0917
JP-Spp,Cfb,2017,361,141.38533,42.98684,0.1339
JP-Spp,Cfb,2018,9,141.38533,42.98684,0.0852
JP-Spp,Cfb,2018,25,141.38533,42.98684,0.0937
JP-Spp,Cfb,2018,41,141.38533,42.98684,0.0961
JP-Spp,Cfb,2018,57,141.38533,42.98684,0.0959
JP-Spp,Cfb,2018,73,141.38533,42.98684,0.1085
JP-Spp,Cfb,2018,89,141.38533,42.98684,0.1669
JP-Spp,Cfb,2018,105,141.38533,42.98684,0.2281
JP-Spp,Cfb,2018,121,141.38533,42.98684,0.3684
JP-Spp,Cfb,2018,137,141.38533,42.98684,0.6453
JP-Spp,Cfb,2018,153,141.38533,42.98684,0.686
JP-Spp,Cfb,2018,169,141.38533,42.98684,0.6774
JP-Spp,Cfb,2018,185,141.38533,42.98684,0.6169
JP-Spp,Cfb,2018,201,141.38533,42.98684,0.5447
JP-Spp,Cfb,2018,217,141.38533,42.98684,0.5725
JP-Spp,Cfb,2018,233,141.38533,42.98684,0.5828
JP-Spp,Cfb,2018,249,141.38533,42.98684,0.5622
JP-Spp,Cfb,2018,265,141.38533,42.98684,0.4212
JP-Spp,Cfb,2018,281,141.38533,42.98684,0.4096
JP-Spp,Cfb,2018,297,141.38533,42.98684,0.296
JP-Spp,Cfb,2018,313,141.38533,42.98684,0.0927
JP-Spp,Cfb,2018,329,141.38533,42.98684,0.1802
JP-Spp,Cfb,2018,345,141.38533,42.98684,0.0328
JP-Spp,Cfb,2018,361,141.38533,42.98684,0.0716
JP-Spp,Cfb,2019,9,141.38533,42.98684,0.0821
JP-Spp,Cfb,2019,25,141.38533,42.98684,0.0603
JP-Spp,Cfb,2019,41,141.38533,42.98684,0.0542
JP-Spp,Cfb,2019,57,141.38533,42.98684,0.0393
JP-Spp,Cfb,2019,73,141.38533,42.98684,0.0719
JP-Spp,Cfb,2019,89,141.38533,42.98684,0.1035
JP-Spp,Cfb,2019,105,141.38533,42.98684,0.2176
JP-Spp,Cfb,2019,121,141.38533,42.98684,0.3914
JP-Spp,Cfb,2019,137,141.38533,42.98684,0.7312
JP-Spp,Cfb,2019,153,141.38533,42.98684,0.6519
JP-Spp,Cfb,2019,169,141.38533,42.98684,0.5789
JP-Spp,Cfb,2019,185,141.38533,42.98684,0.5621
JP-Spp,Cfb,2019,201,141.38533,42.98684,0.6951
JP-Spp,Cfb,2019,217,141.38533,42.98684,0.6202
JP-Spp,Cfb,2019,233,141.38533,42.98684,0.58
JP-Spp,Cfb,2019,249,141.38533,42.98684,0.4954
JP-Spp,Cfb,2019,265,141.38533,42.98684,0.5361
JP-Spp,Cfb,2019,281,141.38533,42.98684,0.4969
JP-Spp,Cfb,2019,297,141.38533,42.98684,0.2423
JP-Spp,Cfb,2019,313,141.38533,42.98684,0.1741
JP-Spp,Cfb,2019,329,141.38533,42.98684,0.095
JP-Spp,Cfb,2019,345,141.38533,42.98684,0.1235
JP-Spp,Cfb,2019,361,141.38533,42.98684,0.151
JP-Spp,Cfb,2020,9,141.38533,42.98684,0.1037
JP-Spp,Cfb,2020,25,141.38533,42.98684,0.144
JP-Spp,Cfb,2020,41,141.38533,42.98684,0.0469
JP-Spp,Cfb,2020,57,141.38533,42.98684,0.0628
JP-Spp,Cfb,2020,73,141.38533,42.98684,0.059
JP-Spp,Cfb,2020,89,141.38533,42.98684,0.2007
JP-Spp,Cfb,2020,105,141.38533,42.98684,0.2547
JP-Spp,Cfb,2020,121,141.38533,42.98684,0.4518
JP-Spp,Cfb,2020,137,141.38533,42.98684,0.6642
JP-Spp,Cfb,2020,153,141.38533,42.98684,0.7395
JP-Spp,Cfb,2020,169,141.38533,42.98684,0.7548
JP-Spp,Cfb,2020,185,141.38533,42.98684,0.5716
JP-Spp,Cfb,2020,201,141.38533,42.98684,0.723
JP-Spp,Cfb,2020,217,141.38533,42.98684,0.625
JP-Spp,Cfb,2020,233,141.38533,42.98684,0.0432
JP-Spp,Cfb,2020,249,141.38533,42.98684,0.6662
JP-Spp,Cfb,2020,265,141.38533,42.98684,0.3172
JP-Spp,Cfb,2020,281,141.38533,42.98684,0.3508
JP-Spp,Cfb,2020,297,141.38533,42.98684,0.047
JP-Spp,Cfb,2020,313,141.38533,42.98684,0.1224
JP-Spp,Cfb,2020,329,141.38533,42.98684,0.1979
JP-Spp,Cfb,2020,345,141.38533,42.98684,0.1576
JP-Spp,Cfb,2020,361,141.38533,42.98684,0.105
JP-Spp,Cfb,2021,9,141.38533,42.98684,0.1036
JP-Spp,Cfb,2021,25,141.38533,42.98684,0.0711
JP-Spp,Cfb,2021,41,141.38533,42.98684,0.0649
JP-Spp,Cfb,2021,57,141.38533,42.98684,0.0769
JP-Spp,Cfb,2021,73,141.38533,42.98684,0.1228
JP-Spp,Cfb,2021,89,141.38533,42.98684,0.179
JP-Spp,Cfb,2021,105,141.38533,42.98684,0.2686
JP-Spp,Cfb,2021,121,141.38533,42.98684,0.2835
JP-Spp,Cfb,2021,137,141.38533,42.98684,0.5665
